trade_date,ticker,open,high,low,close,volume,ma5,ma20,ma60,slope5,slope20,slope60,ma_order_code,slope_code,ma_state_code,slope_state_code,day_state_code,state_seq_5d,trend_strength,action_bias
2024/3/25,SPY,519.7999878,520.9500122,519.6099854,519.7700195,48512100,519.8740112,513.5459991,495.9351679,0.009922982,0.004090305,0.004637944,5>20>60,+++,a,1,a1,a5a5a1a1a1,0.007116171,
2024/3/26,SPY,521.2299805,521.5800171,518.4000244,518.8099976,65463700,520.4940063,514.1399994,496.6371679,0.008287246,0.003809146,0.004413616,5>20>60,+++,a,1,a1,a5a1a1a1a1,0.00616909,
2024/3/27,SPY,521.710022,523.210022,519.4899902,523.1699829,82999800,521.0320068,514.985498,497.4348343,0.004898827,0.00415028,0.004484255,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.004591348,
2024/3/28,SPY,523.210022,524.6099854,522.7800293,523.0700073,96294900,521.2060059,515.7349991,498.2751678,0.002562149,0.00426252,0.004718358,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.003503502,
2024/4/1,SPY,523.8300171,524.3800049,520.9699707,522.1599731,62477500,521.3959961,516.200499,499.1646673,0.001732949,0.004007662,0.005089227,5>20>60,0++,a,1,a1,a1a1a1a1a1,0.003086619,
2024/4/2,SPY,518.2399902,518.9799805,516.4799805,518.8400269,74230300,521.2099976,516.5275009,500.0240011,0.000341612,0.002994265,0.005205037,5>20>60,0++,a,1,a1,a1a1a1a1a1,0.002110093,
2024/4/3,SPY,517.7199707,520.9500122,517.6699829,519.4099731,59155800,521.3299927,517.1389999,500.8821671,0.000237884,0.00272233,0.005232047,5>20>60,0++,a,1,a1,a1a1a1a1a1,0.001982051,
2024/4/4,SPY,523.5200195,523.8699951,512.7600098,513.0700073,96858100,519.3099976,517.3050003,501.5233337,-0.004000795,0.002139675,0.004725227,5>20>60,-++,a,5,a5,a1a1a1a1a1,0.003587346,
2024/4/5,SPY,514.460022,520.4400024,514.0100098,518.4299927,74546500,518.3819946,517.4860001,502.2658335,-0.005425842,0.001855659,0.00448345,5>20>60,-0+,a,5,a5,a1a1a1a1a5,0.004166309,
2024/4/8,SPY,519.1500244,520.1799927,517.8900146,518.7199707,48401800,517.6939941,517.8359985,502.9684998,-0.006974466,0.001347797,0.004165316,20>5>60,-0+,c,5,c5,a1a1a1a5a5,0.004724636,
2024/4/9,SPY,520.5,520.75,514.3499756,519.3200073,68049200,517.7899902,518.237999,503.6846664,-0.002926975,0.001803576,0.004309536,20>5>60,-0+,c,5,c5,a1a1a5a5c5,0.002866467,
2024/4/10,SPY,513.4799805,516.1599731,512.0900269,514.1199951,82652800,516.7319946,518.1049973,504.3086665,-0.003182981,0.001196162,0.004067235,20>5>60,-0+,c,5,c5,a1a5a5c5c5,0.002763786,
2024/4/11,SPY,515.6799927,519.4799805,512.0800171,518,70099000,517.7179932,518.2064987,505.0264999,4.64E-05,0.000715478,0.004091708,20>5>60,00+,c,1,c1,a5a5c5c5c5,0.001056164,
2024/4/12,SPY,514.3699951,515.8200073,509.0799866,510.8500061,92561100,516.2019958,518.0014984,505.6691666,-0.00306687,-0.000456355,0.003939965,20>5>60,-0+,c,7,c7,a5c5c5c5c1,0.002458334,
2024/4/15,SPY,515.1300049,515.2999878,503.5799866,504.4500122,92101400,513.3480042,517.7324997,506.1351669,-0.006548831,-0.000718962,0.003621791,20>5>60,-0+,c,7,c7,c5c5c5c1c7,0.004214462,
2024/4/16,SPY,504.9400024,506.5,502.2099915,503.5299988,73484000,510.1900024,517.2660004,506.4868337,-0.014540717,-0.00181491,0.002891598,20>5>60,-0+,c,7,c7,c5c5c1c7c7,0.008393151,
2024/4/17,SPY,506.0499878,506.2200012,499.1199951,500.5499878,75910300,507.476001,516.5079987,506.7718333,-0.016904225,-0.002883196,0.002180609,20>5>60,--+,c,7,c7,c5c1c7c7c7,0.009753193,
2024/4/18,SPY,501.980011,504.1300049,498.5599976,499.519989,74548100,503.7799988,515.4599991,507.0161667,-0.018638439,-0.004389334,0.001740641,20>60>5,0,d,7,d7,c1c7c7c7c7,0.010984148,
2024/4/19,SPY,499.4400024,500.4599915,493.8599854,495.1600037,102212600,500.6419983,514.1079987,507.1789998,-0.018714605,-0.006105179,0.001366602,20>60>5,0,d,7,d7,c7c7c7c7d7,0.011462177,大力加?
2024/4/22,SPY,497.8299866,502.3800049,495.4299927,499.7200012,67961000,499.6959961,513.0334976,507.3738332,-0.015330784,-0.006726907,0.001187911,20>60>5,0,d,7,d7,c7c7c7d7d7,0.009921046,
2024/4/23,SPY,501.7799988,506.0899963,499.5299988,505.6499939,64633600,500.1199951,512.3274963,507.677833,-0.007265083,-0.006077102,0.00130502,20>60>5,0,d,7,d7,c7c7d7d7d7,0.005716676,
2024/4/24,SPY,506.5599976,507.3699951,503.1300049,505.4100037,55928100,501.0919983,511.6574966,507.9135,0.000898846,-0.004766512,0.001448207,20>60>5,0-0,d,3,d3,c7d7d7d7d7,0.002169018,
2024/4/25,SPY,499.1799927,504.269989,497.4899902,503.4899902,69122400,501.8859985,510.673497,508.1234996,0.00438267,-0.004600091,0.001477542,20>60>5,0,d,3,d3,d7d7d7d7d3,0.00386687,
2024/4/26,SPY,506.3500061,509.8800049,505.7000122,508.2600098,64306100,504.5059998,509.9329971,508.5464996,0.008769905,-0.004673767,0.001711059,20>60>5,0,d,3,d3,d7d7d7d3d3,0.006129294,
2024/4/29,SPY,510.0899963,510.75,507.25,510.0599976,46415400,506.573999,509.3279984,508.8941661,0.010940108,-0.004552847,0.001930774,20>60>5,0,d,3,d3,d7d7d3d3d3,0.007222063,
2024/4/30,SPY,508.5599976,509.5599976,501.980011,501.980011,77483600,505.8400024,508.4849976,509.0213328,0.007878291,-0.004285516,0.001766959,60>20>5,0,f,3,f3,d7d3d3d3d3,0.005578192,
2024/5/1,SPY,501.3800049,508.1900024,499.8699951,500.3500061,80242800,504.8280029,507.5319992,509.1513331,0.000638254,-0.004708458,0.001189338,60>20>5,0-0,f,3,f3,d3d3d3d3f3,0.001969532,
2024/5/2,SPY,504.1499939,505.8900146,499.5499878,505.0299988,62550200,505.1360046,507.1299988,509.3354996,-0.002838666,-0.004315489,0.00086724,60>20>5,0,f,7,f7,d3d3d3f3f3,0.002887428,
2024/5/3,SPY,511.1600037,512.5499878,508.5599976,511.2900085,72756700,505.7420044,506.7729996,509.5553329,-0.000193733,-0.00336686,0.001049072,60>20>5,0-0,f,7,f7,d3d3f3f3f7,0.001316739,
2024/5/6,SPY,513.75,516.6099854,513.2999878,516.5700073,47264700,507.0440063,506.6655014,509.8594996,0.004389621,-0.001707277,0.001390876,mixed,0,e,3,e3,d3f3f3f7f7,0.002985169,
2024/5/7,SPY,517.5599976,518.5700073,516.4500122,517.1400146,52561300,510.0760071,506.5565018,510.1251663,0.009779549,-0.001130868,0.001550386,mixed,0,e,3,e3,f3f3f7f7e3,0.005539112,
2024/5/8,SPY,515.2600098,517.7399902,515.1400146,517.1900024,42047200,513.4440063,506.7100021,510.3953328,0.015229113,-0.000124311,0.001648496,mixed,0,b,3,b3,f3f7f7e3e3,0.007981549,
2024/5/9,SPY,517.3800049,520.210022,516.710022,520.1699829,43643700,516.4720032,506.8185013,510.8301661,0.018594041,0.000301974,0.001903792,mixed,0,b,1,b1,f7f7e3e3b3,0.009768371,
2024/5/10,SPY,521.8099976,522.6400146,519.5900269,520.8400269,52233200,518.3820068,507.3180023,511.2013331,0.016283847,0.001503288,0.002109613,mixed,+0+,b,1,b1,f7e3e3b3b1,0.009014833,
2024/5/13,SPY,522.5599976,522.6699829,519.7399902,520.9099731,36716400,519.25,508.1410004,511.5163325,0.011307939,0.002824097,0.002196336,mixed,+++,b,1,b1,e3e3b3b1b1,0.006940466,
2024/5/14,SPY,521.1099854,523.8300171,520.5599976,523.2999878,57535900,520.4819946,509.1294998,511.9128321,0.007764199,0.004559815,0.002119425,mixed,+++,b,1,b1,e3b3b1b1b1,0.005673929,
2024/5/15,SPY,525.8300171,530.0800171,525.1799927,529.7800293,59504900,523,510.5910019,512.4631658,0.008908475,0.006451574,0.002468367,mixed,+++,b,1,b1,b3b1b1b1b1,0.006883383,
2024/5/16,SPY,529.8800049,531.5200195,528.539978,528.6900024,50244800,524.7040039,512.0495026,512.9878326,0.010503619,0.007691767,0.002876741,mixed,+++,b,1,b1,b1b1b1b1b1,0.008134688,
2024/5/17,SPY,528.8099976,529.5200195,527.3200073,529.4500122,59187600,526.426001,513.764003,513.3536662,0.011420196,0.009102798,0.002814608,5>20>60,+++,a,1,a1,b1b1b1b1b1,0.009003859,
2024/5/20,SPY,529.5700073,531.5599976,529.1699829,530.0599976,37764200,528.2560059,515.2810028,513.7238327,0.010049724,0.009185436,0.002460015,5>20>60,+++,a,1,a1,b1b1b1b1a1,0.008272496,
2024/5/21,SPY,529.2800293,531.5200195,529.0700073,531.3599854,33437000,529.8680054,516.5665024,514.146666,0.009841742,0.008821412,0.002258988,5>20>60,+++,a,1,a1,b1b1b1a1a1,0.008019092,
2024/5/22,SPY,530.6500244,531.3800049,527.5999756,529.8300171,48390000,529.8780029,517.7875031,514.528333,0.006557431,0.007831417,0.002288221,5>20>60,+++,a,1,a1,b1b1a1a1a1,0.006085785,
2024/5/23,SPY,532.960022,533.0700073,524.7199707,525.960022,57211200,529.3320068,518.9110046,514.8566666,0.002036893,0.007044703,0.002205142,5>20>60,+++,a,1,a1,b1a1a1a1a1,0.003572886,
2024/5/24,SPY,527.8499756,530.2700195,526.8800049,529.4400024,41291100,529.3300049,519.9700043,515.2126668,-0.001015348,0.0065887,0.00207334,5>20>60,0++,a,5,a5,a1a1a1a1a1,0.002898952,
2024/5/28,SPY,530.2700195,530.5100098,527.1099854,529.8099976,36269600,529.2800049,520.9575043,515.4953339,-0.001128558,0.006122205,0.001879393,5>20>60,0+0,a,5,a5,a1a1a1a1a5,0.002776819,
2024/5/29,SPY,525.6799927,527.3099976,525.3699951,526.0999756,45190300,528.2280029,522.1635025,515.7253337,-0.002085655,0.00626793,0.001687202,5>20>60,0,a,5,a5,a1a1a1a5a5,0.003260647,
2024/5/30,SPY,524.5200195,525.2000122,521.3300171,522.6099854,46377600,526.7839966,523.2765015,515.9825002,-0.00480987,0.006359015,0.001494205,5>20>60,0,a,5,a5,a1a1a5a5a5,0.00461148,
2024/5/31,SPY,523.5900269,527.5,518.3599854,527.3699951,90785800,527.0659912,524.3935013,516.2761668,-0.004183067,0.006595542,0.001514724,5>20>60,0,a,5,a5,a1a5a5a5a5,0.004373141,
2024/6/3,SPY,529.0200195,529.3099976,522.5999756,527.7999878,46835700,526.7379883,525.2190002,516.4926666,-0.002820779,0.005851611,0.001487871,5>20>60,0,a,5,a5,a5a5a5a5a5,0.003463447,
2024/6/4,SPY,526.460022,529.1500244,524.960022,528.3900146,34632700,526.4539917,525.8100006,516.7705002,-0.000626452,0.004841607,0.001527184,5>20>60,0+0,a,5,a5,a5a5a5a5a5,0.002071145,
2024/6/5,SPY,530.7700195,534.6900024,528.7299805,534.6699829,47610400,528.1679932,526.686499,517.1603333,0.002090823,0.004372666,0.001712584,5>20>60,0,a,1,a1,a5a5a5a5a5,0.002699728,
2024/6/6,SPY,534.9799805,535.4199829,532.6799927,534.6599731,30808500,530.5779907,527.5599976,517.4583323,0.007290157,0.004457183,0.00186966,5>20>60,0,a,1,a1,a5a5a5a5a1,0.005356165,
2024/6/7,SPY,533.6599731,536.8900146,532.539978,534.0100098,43224500,531.9059937,528.2519989,517.7589996,0.010356084,0.00464426,0.00191284,5>20>60,0,a,1,a1,a5a5a5a1a1,0.006953888,
2024/6/10,SPY,533.1799927,535.9899902,532.5700073,535.6599731,35686100,533.4779907,528.9929962,518.1041656,0.010053615,0.00437926,0.001825029,5>20>60,0,a,1,a1,a5a5a1a1a1,0.006705591,
2024/6/11,SPY,534.0700073,537.0100098,532.0499878,536.9500122,36383400,535.1899902,529.7949982,518.5561661,0.008692406,0.004236486,0.002121589,5>20>60,+++,a,1,a1,a5a1a1a1a1,0.006041467,
2024/6/12,SPY,541.6300049,544.1199951,540.2999878,541.3599854,63251300,536.5279907,530.697998,519.0311661,0.0086895,0.004630364,0.002457063,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.006225272,
2024/6/13,SPY,543.1500244,543.3300171,539.5900269,542.4500122,44760900,538.0859985,531.3314972,519.4768326,0.008637672,0.004420665,0.002649403,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.006174916,
2024/6/14,SPY,540.8800049,542.8099976,539.8499756,542.7800293,40089900,539.8400024,532.0359985,519.8485001,0.008688526,0.004229939,0.002492177,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.00611168,
2024/6/17,SPY,542.0800171,548.5300293,541.6099854,547.0999756,55839500,542.1280029,532.9184967,520.2634995,0.010437502,0.00418411,0.002374296,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.006948843,
2024/6/18,SPY,547.1599731,548.6199951,546.7299805,548.4899902,41376400,544.4359985,533.8399963,520.7181656,0.011801088,0.004721156,0.002389583,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.007794807,
2024/6/20,SPY,549.4400024,550.1199951,545.1799927,547,70328200,545.5640015,534.6219971,521.1719986,0.01060314,0.004860571,0.002545931,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.007268927,
2024/6/21,SPY,544.4000244,545.6500244,543.0200195,544.5100098,64338600,545.976001,535.3559967,521.6003321,0.007097951,0.00457387,0.00256953,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.005435043,
2024/6/24,SPY,544.3300171,546.9500122,542.6199951,542.7399902,45528700,545.9679932,536.1949951,521.9264989,0.002813911,0.004411432,0.002320513,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.003194488,
2024/6/25,SPY,543.9899902,545.2000122,542.4400024,544.8300171,37936200,545.5140015,536.9644958,522.2891658,-9.16E-05,0.004381598,0.002143567,5>20>60,0++,a,5,a5,a1a1a1a1a1,0.001789017,
2024/6/26,SPY,543.6900024,546.2399902,543.0300293,545.5100098,38550600,544.9180054,537.7494965,522.678333,-0.001937806,0.004470856,0.002066718,5>20>60,0++,a,5,a5,a1a1a1a1a5,0.002723504,
2024/6/27,SPY,545.3699951,546.960022,544.6099854,546.3699951,35041500,544.7920044,538.7629974,523.1371658,-0.002153952,0.004789307,0.002319612,5>20>60,-++,a,5,a5,a1a1a1a5a5,0.00297769,
2024/6/28,SPY,547.1599731,550.2800293,542.9500122,544.2199707,76144500,544.7339966,539.8434967,523.5506658,-0.001429853,0.005361622,0.002415329,5>20>60,0++,a,5,a5,a1a1a5a5a5,0.002806479,
2024/7/1,SPY,545.6300049,545.8800049,542.5200195,545.3400269,40297800,545.2540039,540.7419983,524.0884995,0.000616604,0.005564862,0.002697962,5>20>60,0++,a,1,a1,a1a5a5a5a5,0.002517353,
2024/7/2,SPY,543.7000122,549.0100098,543.6500244,549.0100098,40434800,546.0900024,541.8024994,524.5981664,0.002382557,0.005641631,0.002792768,5>20>60,+++,a,1,a1,a5a5a5a5a1,0.003442321,
2024/7/3,SPY,548.6900024,551.8300171,548.6500244,551.460022,32789900,547.2800049,542.9559998,525.1438339,0.004673856,0.005765566,0.003043007,5>20>60,+++,a,1,a1,a5a5a5a1a1,0.004675199,
2024/7/5,SPY,551.7700195,555.0499878,551.1199951,554.6400146,41488400,548.9340088,543.9545013,525.7325007,0.006749157,0.005940916,0.003136877,5>20>60,+++,a,1,a1,a5a5a1a1a1,0.005784229,
2024/7/8,SPY,555.4400024,556.25,554.1900024,555.2800293,36110500,551.1460205,544.9855042,526.4185013,0.00925858,0.005874843,0.00346996,5>20>60,+++,a,1,a1,a5a1a1a1a1,0.007085735,
2024/7/9,SPY,556.2600098,557.1799927,555.5200195,555.8200073,27289700,553.2420166,546.076004,527.0488347,0.010893896,0.00574633,0.003627579,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.007896363,
2024/7/10,SPY,557.0700073,561.6699829,556.7700195,561.3200073,38701200,555.7040161,547.3590057,527.8900014,0.012333008,0.006258804,0.004103799,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.008864905,
2024/7/11,SPY,561.4400024,562.3300171,555.8300171,556.4799805,53054200,556.7080078,548.3355042,528.7571676,0.010091676,0.006146952,0.004442599,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.007778444,
2024/7/12,SPY,557.6300049,563.6699829,557.1500244,559.9899902,53084400,557.7780029,549.2670044,529.6981674,0.008198919,0.00584351,0.005026731,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.006857858,
2024/7/15,SPY,562.0300293,564.8400269,559.6300049,561.5300293,40584300,559.0280029,550.2210052,530.7145014,0.005981578,0.005228743,0.005350547,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.005629521,
2024/7/16,SPY,562.8699951,565.1599731,562.0999756,564.8599854,36475300,560.8359985,551.3250031,531.8035014,0.007415002,0.005451952,0.00576131,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.006495348,
2024/7/17,SPY,558.7999878,560.5100098,556.6099854,556.9400024,57119000,559.9599976,551.8170044,532.833168,0.003911941,0.004642551,0.005918466,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.004532429,
2024/7/18,SPY,558.5100098,559.5200195,550.4299927,552.6599731,56270400,559.1959961,552.0255035,533.7155009,0.000300509,0.003279588,0.00565464,5>20>60,0++,a,1,a1,a1a1a1a1a1,0.002265059,
2024/7/19,SPY,552.4199829,554.0800171,547.9099731,548.9899902,65509100,556.9959961,552.1250031,534.4378342,-0.006846926,0.00145105,0.004953583,5>20>60,-0+,a,5,a5,a1a1a1a1a1,0.004849494,
2024/7/22,SPY,553,555.2700195,551.0200195,554.6500244,43346700,555.6199951,552.6320038,535.2585012,-0.007750558,0.001476938,0.004551768,5>20>60,-0+,a,5,a5,a1a1a1a1a5,0.005228714,
2024/7/23,SPY,554.539978,556.7399902,553.2800293,553.7800293,34439600,553.4040039,553.1840057,536.0966685,-0.010357714,0.002098639,0.004461492,5>20>60,-++,a,5,a5,a1a1a1a5a5,0.006700747,
2024/7/24,SPY,548.8599854,549.1699829,540.289978,541.2299805,74515300,550.2619995,553.0040039,536.646168,-0.012089847,0.001592032,0.004132069,20>5>60,-0+,c,5,c5,a1a1a5a5a5,0.007348947,
2024/7/25,SPY,541.3499756,547.460022,537.4500122,538.4099731,61158300,547.4119995,552.6490021,537.1186676,-0.014772679,3.08E-05,0.003475267,20>5>60,-0+,c,5,c5,a1a5a5a5c5,0.00809062,?微加?
2024/7/26,SPY,542.2800293,547.1900024,541.4899902,544.4400024,53763800,546.502002,552.5525024,537.8263341,-0.012471905,-0.001141579,0.003226406,20>5>60,-0+,c,7,c7,a5a5a5c5c5,0.007223707,
2024/7/29,SPY,546.0200195,547.0499878,542.7199707,544.7600098,39515800,544.523999,552.5795044,538.5665009,-0.010427761,-0.000767625,0.003578397,20>5>60,-0+,c,7,c7,a5a5c5c5c7,0.006159847,
2024/7/30,SPY,546.2600098,547.3400269,538.5200195,542,46853600,542.1679932,552.4125031,539.1826675,-0.009579634,-0.000427937,0.003842726,20>5>60,-0+,c,7,c7,a5c5c5c7c7,0.005686743,
2024/7/31,SPY,548.9799805,553.5,547.5800171,550.8099976,65663400,544.0839966,552.5025024,539.841334,-0.004424513,-9.05E-05,0.003746562,20>5>60,-0+,c,7,c7,c5c5c7c7c7,0.002988716,
2024/8/1,SPY,552.5700073,554.8699951,539.4299927,543.0100098,76428700,545.0040039,552.0800018,540.2820007,0.000881513,-0.000903947,0.003185307,20>5>60,00+,c,3,c3,c5c7c7c7c7,0.001349002,
2024/8/2,SPY,535.75,536.9899902,528.5999756,532.9000244,82789100,542.6960083,550.9930023,540.5446676,0.000973896,-0.002569639,0.002526046,20>5>60,0-+,c,3,c3,c7c7c7c7c3,0.001763049,
2024/8/5,SPY,511.6400146,523.5800171,510.269989,517.3800049,146267400,537.2200073,549.0980011,540.5478343,-0.012615679,-0.006161965,0.001308718,20>60>5,0,d,7,d7,c7c7c7c3c3,0.008418173,大力加?
2024/8/6,SPY,519.2199707,529.75,517.8699951,522.1500244,84826300,533.2500122,547.414502,540.580835,-0.021566799,-0.008450768,0.000553108,20>60>5,0,d,7,d7,c7c7c3c3d7,0.013429251,
2024/8/7,SPY,528.4699707,531.5900269,518.0499878,518.6599731,70698300,526.8200073,545.2815002,540.5445007,-0.029253948,-0.010365834,-3.09E-07,20>60>5,0,d,8,d8,c7c3c3d7d7,0.017736786,
2024/8/8,SPY,523.9099731,531.289978,521.8400269,530.6500244,63276600,524.3480103,543.9900024,540.7068349,-0.023960383,-0.009302526,0.000294147,20>60>5,0,d,7,d7,c3c3d7d7d8,0.014829779,
2024/8/9,SPY,529.8099976,534.5100098,528.5599976,532.9899902,45619600,524.3660034,542.6400024,540.868335,-0.016660119,-0.008721909,0.000531835,20>60>5,0,d,7,d7,c3d7d7d8d7,0.011052999,
2024/8/12,SPY,534.210022,535.7299805,530.9500122,533.2700195,42542100,527.5440063,541.227002,540.9265015,0.001374282,-0.007435606,0.000706696,20>60>5,0-0,d,3,d3,d7d7d8d7d7,0.003059162,
2024/8/13,SPY,536.5300293,542.2800293,536.2800293,542.039978,52333100,531.5219971,540.0860016,541.1490011,0.013681728,-0.007176604,0.000817756,60>20>5,0,f,3,f3,d7d8d7d7d3,0.009157396,
2024/8/14,SPY,542.8499756,544.960022,540.1199951,543.75,42446900,536.5400024,539.4265015,541.3873342,0.023216606,-0.005921976,0.000959567,60>20>5,0,f,3,f3,d8d7d7d3f3,0.013576809,
2024/8/15,SPY,549.5,553.3599854,548.8800049,553.0700073,60846800,541.023999,539.4470032,541.7708344,0.025552357,-0.003288821,0.001560901,mixed,0,e,3,e3,d7d7d3f3f3,0.014075005,
2024/8/16,SPY,551.4199829,555.0200195,551.2600098,554.3099976,44430700,545.2880005,539.7130035,542.1533346,0.025899217,-0.000690627,0.001855928,mixed,0,b,3,b3,d7d3f3f3e3,0.013527982,
2024/8/19,SPY,554.7299805,559.6099854,553.8599854,559.6099854,39121800,550.5559937,539.9610016,542.6496674,0.026122919,0.000990867,0.002331664,mixed,+0+,b,1,b1,d3f3f3e3b3,0.013825053,
2024/8/20,SPY,559.1500244,560.8400269,557.3300171,558.7000122,33732300,553.8880005,540.2070007,543.1953339,0.023777136,0.001408846,0.00262934,mixed,+0+,b,1,b1,f3f3e3b3b1,0.01283709,
2024/8/21,SPY,559.7700195,562.1099854,554.7299805,560.6199951,41514600,557.2619995,541.1765015,543.7150004,0.021959036,0.002711623,0.002880487,mixed,+++,b,1,b1,f3e3b3b1b1,0.012369102,
2024/8/22,SPY,562.5599976,563.1799927,554.9799805,556.2199707,56121500,557.8919922,542.0670013,544.1551666,0.013324709,0.003900281,0.002774348,mixed,+++,b,1,b1,e3b3b1b1b1,0.008387309,
2024/8/23,SPY,559.5300293,563.0900269,557.289978,562.1300049,50639400,559.4559937,542.9515015,544.7556671,0.010052561,0.005080461,0.002872509,mixed,+++,b,1,b1,b3b1b1b1b1,0.007124921,
2024/8/26,SPY,563.1799927,563.9099731,559.0499878,560.789978,35788600,559.6919922,543.7529999,545.3920003,0.004360593,0.004760921,0.003084336,mixed,+++,b,1,b1,b1b1b1b1b1,0.00422544,
2024/8/27,SPY,559.4899902,562.0599976,558.3200073,561.5599976,32693900,560.2639893,544.7309998,545.9618337,0.004251714,0.004914519,0.003320132,mixed,+++,b,1,b1,b1b1b1b1b1,0.004264239,
2024/8/28,SPY,561.210022,561.6500244,555.039978,558.2999878,41066000,559.7999878,545.1054993,546.470167,0.000614873,0.003967201,0.003147282,mixed,0++,b,1,b1,b1b1b1b1b1,0.002127053,
2024/8/29,SPY,560.3099976,563.6799927,557.1799927,558.3499756,38715200,560.2259888,545.8724976,546.9694997,0.00095409,0.003897905,0.002892414,mixed,0++,b,1,b1,b1b1b1b1b1,0.002224899,
2024/8/30,SPY,560.7700195,564.2000122,557.1400146,563.6799927,62700100,560.5359863,547.411496,547.4529999,0.00048548,0.00492077,0.002731265,mixed,0++,b,1,b1,b1b1b1b1b1,0.002265224,
2024/9/3,SPY,560.4699707,560.8099976,549.5100098,552.0800171,60600100,558.7939941,549.1464966,547.7433339,-0.001797059,0.007413239,0.002329801,5>20>60,0++,a,5,a5,b1b1b1b1b1,0.003588461,
2024/9/4,SPY,550.2000122,554.4299927,549.460022,550.9500122,47224900,556.6719971,550.586496,548.0256673,-0.006343854,0.008635713,0.001930944,5>20>60,0,a,5,a5,b1b1b1b1a5,0.00614883,
2024/9/5,SPY,550.8900146,553.7999878,547.0999756,549.6099854,44264300,554.9339966,552.1339966,548.2581675,-0.009993988,0.008626966,0.001470752,5>20>60,0,a,5,a5,b1b1b1a5a5,0.007879234,
2024/9/6,SPY,549.9400024,551.5999756,539.4400024,540.3599854,68493800,551.3359985,552.6194946,548.3150004,-0.013346592,0.006324356,0.001043676,20>5>60,0,c,5,c5,b1b1a5a5a5,0.008779338,?微加?
2024/9/9,SPY,544.6500244,547.710022,542.6799927,546.4099731,40445800,547.8819946,553.2904938,548.3991669,-0.015790272,0.004911123,0.000681537,20>60>5,0,d,5,d5,b1a5a5a5c5,0.00950478,
2024/9/10,SPY,548.3599854,549.1500244,543.3800049,548.789978,36394600,547.2239868,554.0664917,548.504833,-0.013893562,0.003500047,0.000449907,20>60>5,0,d,5,d5,a5a5a5c5d5,0.008086777,
2024/9/11,SPY,548.7000122,555.3599854,539.960022,554.4199829,75248600,547.917981,554.6854919,548.6988322,-0.006199518,0.003738553,0.000700021,20>60>5,0,d,5,d5,a5a5c5d5d5,0.004361329,
2024/9/12,SPY,555.0100098,559.4000244,552.7399902,559.0900269,51819600,549.8139893,555.4524933,548.8986664,0.003526297,0.003907531,0.000910832,20>5>60,0,c,1,c1,a5c5d5d5d5,0.003117574,
2024/9/13,SPY,559.710022,563.0300293,559.4500122,562.0100098,39310500,554.1439941,555.8994934,549.124,0.012645658,0.00330827,0.001128827,20>5>60,0,c,1,c1,c5d5d5d5c1,0.007541075,
2024/9/16,SPY,561.7399902,563.1099854,559.9000244,562.8400269,36656100,557.4300049,556.3259949,549.3880005,0.017360306,0.002957537,0.001256005,5>20>60,0,a,1,a1,d5d5d5c1c1,0.009818615,
2024/9/17,SPY,565.0999756,566.5800171,560.789978,563.0700073,49321000,560.2860107,556.498996,549.6973338,0.019046481,0.001884054,0.001455036,5>20>60,0,a,1,a1,d5d5c1c1a1,0.010379464,
2024/9/18,SPY,563.7399902,568.6900024,560.8300171,561.4000244,59044900,561.682019,556.6339966,550.0083344,0.013603007,0.001321288,0.001610446,5>20>60,0,a,1,a1,d5c1c1a1a1,0.007519979,
2024/9/19,SPY,571.0100098,572.8800049,568.0800171,570.9799805,75315500,564.0600098,557.1519958,550.4441671,0.011893879,0.001484743,0.001922442,5>20>60,0,a,1,a1,c1c1a1a1a1,0.006776851,
2024/9/20,SPY,567.8400269,569.3099976,565.1699829,568.25,77503100,565.3080078,557.7534973,550.8231669,0.008963274,0.002254274,0.002048096,5>20>60,+++,a,1,a1,c1a1a1a1a1,0.005567539,
2024/9/23,SPY,569.3400269,570.3300171,568.0999756,569.6699829,44116900,566.673999,558.1304962,551.2115,0.008887555,0.00268848,0.002187541,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.00568783,
2024/9/24,SPY,570.4799805,571.3599854,567.5999756,571.2999878,46805700,568.3199951,558.6559967,551.6628337,0.007552362,0.002699444,0.002213969,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.005028808,
2024/9/25,SPY,571.1400146,571.8900146,568.9099731,570.039978,38428600,570.0479858,559.0799957,552.0744995,0.008384771,0.002378288,0.00227175,5>20>60,+++,a,1,a1,a1a1a1a1a1,0.005360222,
